,case_by_day,case_by_time,active_by_day,active_by_time,death_by_day,death_by_time,recovered_by_day,recovered_by_time
2021-01-01,0,1,0.0,0.0,0,0,0,0
2021-02-01,0,1,0.0,0.0,0,0,0,0
2021-03-01,0,1,0.0,0.0,0,0,0,0
2021-04-01,0,1,0.0,0.0,0,0,0,0
2021-05-01,0,1,0.0,0.0,0,0,0,0
2021-06-01,0,1,0.0,0.0,0,0,0,0
2021-07-01,0,1,0.0,0.0,0,0,0,0
2021-08-01,0,1,0.0,0.0,0,0,0,0
2021-09-01,0,1,0.0,0.0,0,0,0,0
2021-10-01,0,1,0.0,0.0,0,0,0,0
2021-11-01,0,1,0.0,0.0,0,0,0,0
2021-12-01,0,1,0.0,0.0,0,0,0,0
2021-01-13,0,1,0.0,0.0,0,0,0,0
2021-01-14,0,1,0.0,0.0,0,0,0,0
2021-01-15,0,1,0.0,0.0,0,0,0,0
2021-01-16,0,1,0.0,0.0,0,0,0,0
2021-01-18,0,1,0.0,0.0,0,0,0,0
2021-01-19,0,1,0.0,0.0,0,0,0,0
2021-01-20,0,1,0.0,0.0,0,0,0,0
2021-01-21,0,1,0.0,0.0,0,0,0,0
2021-01-22,0,1,0.0,0.0,0,0,0,0
2021-01-23,0,1,0.0,0.0,0,0,0,0
2021-01-25,0,1,0.0,0.0,0,0,0,0
2021-01-26,0,1,0.0,0.0,0,0,0,0
2021-01-28,0,1,0.0,0.0,0,0,0,0
2021-01-29,0,1,0.0,0.0,0,0,0,0
2021-01-30,0,1,0.0,0.0,0,0,0,0
2021-01-31,0,1,0.0,0.0,0,0,0,0
2021-01-02,0,1,0.0,0.0,0,0,0,0
2021-02-02,0,1,0.0,0.0,0,0,0,0
2021-03-02,0,1,0.0,0.0,0,0,0,0
2021-04-02,0,1,0.0,0.0,0,0,0,0
2021-05-02,0,1,0.0,0.0,0,0,0,0
2021-06-02,0,1,0.0,0.0,0,0,0,0
2021-07-02,0,1,0.0,0.0,0,0,0,0
2021-08-02,0,1,0.0,0.0,0,0,0,0
2021-09-02,0,1,0.0,0.0,0,0,0,0
2021-10-02,0,1,0.0,0.0,0,0,0,0
2021-11-02,0,1,0.0,0.0,0,0,0,0
2021-12-02,0,1,0.0,0.0,0,0,0,0
2021-02-13,0,1,0.0,0.0,0,0,0,0
2021-02-14,0,1,0.0,0.0,0,0,0,0
2021-02-15,0,1,0.0,0.0,0,0,0,0
2021-02-16,0,1,0.0,0.0,0,0,0,0
2021-02-17,0,1,0.0,0.0,0,0,0,0
2021-02-18,0,1,0.0,0.0,0,0,0,0
2021-02-19,0,1,0.0,0.0,0,0,0,0
2021-02-20,0,1,0.0,0.0,0,0,0,0
2021-02-21,0,1,0.0,0.0,0,0,0,0
2021-02-22,0,1,0.0,0.0,0,0,0,0
2021-02-23,0,1,0.0,0.0,0,0,0,0
2021-02-24,0,1,0.0,0.0,0,0,0,0
2021-02-25,0,1,0.0,0.0,0,0,0,0
2021-02-26,0,1,0.0,0.0,0,0,0,0
2021-02-27,0,1,0.0,0.0,0,0,0,0
2021-02-28,0,1,0.0,0.0,0,0,0,0
2021-01-03,0,1,0.0,0.0,0,0,0,0
2021-02-03,0,1,0.0,0.0,0,0,0,0
2021-03-03,0,1,0.0,0.0,0,0,0,0
2021-04-03,0,1,0.0,0.0,0,0,0,0
2021-05-03,0,1,0.0,0.0,0,0,0,0
2021-06-03,0,1,0.0,0.0,0,0,0,0
2021-07-03,0,1,0.0,0.0,0,0,0,0
2021-08-03,0,1,0.0,0.0,0,0,0,0
2021-09-03,0,1,0.0,0.0,0,0,0,0
2021-10-03,0,1,0.0,0.0,0,0,0,0
2021-11-03,0,1,0.0,0.0,0,0,0,0
2021-12-03,0,1,0.0,0.0,0,0,0,0
2021-03-13,0,1,0.0,0.0,0,0,0,0
2021-03-14,0,1,0.0,0.0,0,0,0,0
2021-03-15,0,1,0.0,0.0,0,0,0,0
2021-03-16,0,1,0.0,0.0,0,0,0,0
2021-03-17,0,1,0.0,0.0,0,0,0,0
2021-03-18,0,1,0.0,0.0,0,0,0,0
2021-03-19,0,1,0.0,0.0,0,0,0,0
2021-03-20,0,1,0.0,0.0,0,0,0,0
2021-03-22,0,1,0.0,0.0,0,0,0,0
2021-03-23,0,1,0.0,0.0,0,0,0,0
2021-03-24,0,1,0.0,0.0,0,0,0,0
2021-03-25,0,1,0.0,0.0,0,0,0,0
2021-03-26,0,1,0.0,0.0,0,0,0,0
2021-03-27,0,1,0.0,0.0,0,0,0,0
2021-03-28,0,1,0.0,0.0,0,0,0,0
2021-03-29,0,1,0.0,0.0,0,0,0,0
2021-03-30,0,1,0.0,0.0,0,0,0,0
2021-03-31,0,1,0.0,0.0,0,0,0,0
2021-01-04,0,1,0.0,0.0,0,0,0,0
2021-02-04,0,1,0.0,0.0,0,0,0,0
2021-03-04,0,1,0.0,0.0,0,0,0,0
2021-04-04,0,1,0.0,0.0,0,0,0,0
2021-05-04,0,1,0.0,0.0,0,0,0,0
2021-06-04,0,1,0.0,0.0,0,0,0,0
2021-07-04,0,1,0.0,0.0,0,0,0,0
2021-08-04,0,1,0.0,0.0,0,0,0,0
2021-09-04,0,1,0.0,0.0,0,0,0,0
2021-10-04,0,1,0.0,0.0,0,0,0,0
2021-11-04,0,1,0.0,0.0,0,0,0,0
2021-12-04,0,1,0.0,0.0,0,0,0,0
2021-04-13,0,1,0.0,0.0,0,0,0,0
2021-04-14,0,1,0.0,0.0,0,0,0,0
2021-04-15,0,1,0.0,0.0,0,0,0,0
2021-04-16,0,1,0.0,0.0,0,0,0,0
2021-04-17,0,1,0.0,0.0,0,0,0,0
2021-04-18,0,1,0.0,0.0,0,0,0,0
2021-04-19,0,1,0.0,0.0,0,0,0,0
2021-04-20,0,1,0.0,0.0,0,0,0,0
2021-04-21,0,1,0.0,0.0,0,0,0,0
2021-04-22,0,1,0.0,0.0,0,0,0,0
2021-04-23,0,1,0.0,0.0,0,0,0,0
2021-04-24,0,1,0.0,0.0,0,0,0,0
2021-04-25,0,1,0.0,0.0,0,0,0,0
2021-04-26,0,1,0.0,0.0,0,0,0,0
2021-04-27,0,1,0.0,0.0,0,0,0,0
2021-04-28,0,1,0.0,0.0,0,0,0,0
2021-04-29,0,1,0.0,0.0,0,0,0,0
2021-04-30,0,1,0.0,0.0,0,0,0,0
2021-01-05,0,1,0.0,0.0,0,0,0,0
2021-02-05,0,1,0.0,0.0,0,0,0,0
2021-03-05,0,1,0.0,0.0,0,0,0,0
2021-04-05,0,1,0.0,0.0,0,0,0,0
2021-05-05,0,1,0.0,0.0,0,0,0,0
2021-06-05,0,1,0.0,0.0,0,0,0,0
2021-07-05,0,1,0.0,0.0,0,0,0,0
2021-08-05,0,1,0.0,0.0,0,0,0,0
2021-09-05,0,1,0.0,0.0,0,0,0,0
2021-10-05,0,1,0.0,0.0,0,0,0,0
2021-11-05,0,1,0.0,0.0,0,0,0,0
2021-12-05,0,1,0.0,0.0,0,0,0,0
2021-05-13,0,1,0.0,0.0,0,0,0,0
2021-05-14,0,1,0.0,0.0,0,0,0,0
2021-05-15,0,1,0.0,0.0,0,0,0,0
2021-05-16,0,1,0.0,0.0,0,0,0,0
2021-05-17,0,1,0.0,0.0,0,0,0,0
2021-05-18,0,1,0.0,0.0,0,0,0,0
2021-05-19,0,1,0.0,0.0,0,0,0,0
2021-05-20,0,1,0.0,0.0,0,0,0,0
2021-05-21,0,1,0.0,0.0,0,0,0,0
2021-05-22,0,1,0.0,0.0,0,0,0,0
2021-05-23,0,1,0.0,0.0,0,0,0,0
2021-05-24,0,1,0.0,0.0,0,0,0,0
2021-05-25,0,1,0.0,0.0,0,0,0,0
2021-05-26,0,1,0.0,0.0,0,0,0,0
2021-05-27,0,1,0.0,0.0,0,0,0,0
2021-05-28,0,1,0.0,0.0,0,0,0,0
2021-05-29,0,1,0.0,0.0,0,0,0,0
2021-05-30,0,1,0.0,0.0,0,0,0,0
2021-05-31,0,1,0.0,0.0,0,0,0,0
2021-01-06,0,1,0.0,0.0,0,0,0,0
2021-02-06,0,1,0.0,0.0,0,0,0,0
2021-03-06,0,1,0.0,0.0,0,0,0,0
2021-04-06,0,1,0.0,0.0,0,0,0,0
2021-05-06,0,1,0.0,0.0,0,0,0,0
2021-06-06,0,1,0.0,0.0,0,0,0,0
2021-07-06,0,1,0.0,0.0,0,0,0,0
2021-08-06,0,1,0.0,0.0,0,0,0,0
2021-09-06,0,1,0.0,0.0,0,0,0,0
2021-10-06,0,1,0.0,0.0,0,0,0,0
2021-11-06,0,1,0.0,0.0,0,0,0,0
2021-12-06,0,1,0.0,0.0,0,0,0,0
2021-06-13,0,1,0.0,0.0,0,0,0,0
2021-06-14,0,1,0.0,0.0,0,0,0,0
2021-06-15,0,1,0.0,0.0,0,0,0,0
2021-06-16,0,1,0.0,0.0,0,0,0,0
2021-06-17,0,1,0.0,0.0,0,0,0,0
2021-06-18,0,1,0.0,0.0,0,0,0,0
2021-06-19,0,1,0.0,0.0,0,0,0,0
